"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species","sp.short","ser.short","series"
"FDK01","FDK01","MEL2375684A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.32987,145.70606,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK10","FDK10","MEL2375685A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33119,145.70688,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK20","FDK20","MEL2375686A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33002,145.70534,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FHH02","FHH02","",1,NA,"microcarpa","Eucalyptus microcarpa","2013-12-04","Voucher with Rebecca Jordan",-36.80271,144.00268,"","VIC","Marong (private property)",NA,"","","","R.Jordan","","","","","",";;;;;;;;","mic","bux","buxeales"
"J353c","J353","",5,38,"polyanthemos","Eucalyptus polyanthemos","2015-11-20","",-35.8453,147.19722,"WGS84","NSW","Blue Metal Rest Area, M31",338,"Sandstone","sand-clay","SE","J.Janes","Common","Present","Present","Present","J353","E. moluccana;Roadside;;;;;;;","poly","hetero","heterophloiae"
"J354a","J354","",5,39,"moluccana","Eucalyptus moluccana","2015-11-20","",-35.84469,147.19794,"WGS84","NSW","Blue Metal Rest Area, M31",NA,"","","","J.Janes","Common","Present","","Present","J354","E. polyanthemos;Roadside;;;;;;;","mol","bux","buxeales"
"J354b","J354","",5,39,"moluccana","Eucalyptus moluccana","2015-11-20","",-35.84469,147.19794,"WGS84","NSW","Blue Metal Rest Area, M31",NA,"","","","J.Janes","Common","Present","","Present","J354","E. polyanthemos;Roadside;;;;;;;","mol","bux","buxeales"
"J354c","J354","",5,39,"moluccana","Eucalyptus moluccana","2015-11-20","",-35.84469,147.19794,"WGS84","NSW","Blue Metal Rest Area, M31",NA,"","","","J.Janes","Common","Present","","Present","J354","E. polyanthemos;Roadside;;;;;;;","mol","bux","buxeales"
"J355A","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355B","J355","",NA,NA,"sideroxylonXmicrocarpa","Hybrid? Sider x micro","2015-11-21","",-36.08961,146.62105,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355B","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sidXmic","mellio","melliodorae"
"J355c","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355d","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355e","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355f","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355g","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355h","J355","",10,40,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355 - Recollecta","J355 - Recollect","",5,40,"sideroxylon","Eucalyptus sideroxylon","2016-12-02","Recollected but originals already in herbarium",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes, T.Collins","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355 - Recollectb","J355 - Recollect","",5,40,"sideroxylon","Eucalyptus sideroxylon","2016-12-02","Recollected but originals already in herbarium",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes, T.Collins","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J355 - Recollectc","J355 - Recollect","",5,40,"sideroxylon","Eucalyptus sideroxylon","2016-12-02","Recollected but originals already in herbarium",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,"","gravel-sand","S","J.Janes, T.Collins","Common","","","Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;","sider","mellio","melliodorae"
"J356a","J356","",5,41,"microcarpa","Eucalyptus microcarpa (?)","2015-11-21","",-36.09272,146.61929,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",194,"","gravel-sand","S","J.Janes","Common","","","Present","J356",";;;;;;;;","mic","bux","buxeales"
"J356b","J356","",5,41,"microcarpa","Eucalyptus microcarpa (?)","2015-11-21","",-36.09272,146.61929,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",194,"","gravel-sand","S","J.Janes","Common","","","Present","J356",";;;;;;;;","mic","bux","buxeales"
"J356c","J356","",5,41,"microcarpa","Eucalyptus microcarpa (?)","2015-11-21","",-36.09272,146.61929,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",194,"","gravel-sand","S","J.Janes","Common","","","Present","J356",";;;;;;;;","mic","bux","buxeales"
"J357a","J357","",5,42,"melliodora","Eucalyptus melliodora","2015-11-21","",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357b","J357","",5,42,"melliodora","Eucalyptus melliodora","2015-11-21","",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357c","J357","",5,42,"melliodora","Eucalyptus melliodora","2015-11-21","",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357 - Recollecta","J357 - Recollect","",6,42,"melliodora","Eucalyptus melliodora","2016-12-02","Recollected but originals already in herbarium",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes, T.Collins","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357 - Recollectb","J357 - Recollect","",6,42,"melliodora","Eucalyptus melliodora","2016-12-02","Recollected but originals already in herbarium",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes, T.Collins","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357 - Recollectc","J357 - Recollect","",6,42,"melliodora","Eucalyptus melliodora","2016-12-02","Recollected but originals already in herbarium",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes, T.Collins","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J357 - Recollectd","J357 - Recollect","",6,42,"melliodora","Eucalyptus melliodora","2016-12-02","Recollected but originals already in herbarium",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes, T.Collins","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;","mel","mellio","melliodorae"
"J358a","J358","",5,43,"melliodora","Eucalyptus melliodora","2015-11-21","",-35.38973,146.35303,"WGS84","NSW","Urana, Walbundrie Rd.",138,"Granite","clay-sand","0","J.Janes","Common","","","Present","J358","Grasses;Stipa;Vulpia bromoides;Convolvulus erubescens;Helichrysum bracteatum;;;;","mel","mellio","melliodorae"
"J358b","J358","",5,43,"melliodora","Eucalyptus melliodora","2015-11-21","",-35.38973,146.35303,"WGS84","NSW","Urana, Walbundrie Rd.",138,"Granite","clay-sand","0","J.Janes","Common","","","Present","J358","Grasses;Stipa;Vulpia bromoides;Convolvulus erubescens;Helichrysum bracteatum;;;;","mel","mellio","melliodorae"
"J358c","J358","",5,43,"melliodora","Eucalyptus melliodora","2015-11-21","",-35.38973,146.35303,"WGS84","NSW","Urana, Walbundrie Rd.",138,"Granite","clay-sand","0","J.Janes","Common","","","Present","J358","Grasses;Stipa;Vulpia bromoides;Convolvulus erubescens;Helichrysum bracteatum;;;;","mel","mellio","melliodorae"
"J359a","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359b","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359c","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359d","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359e","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359f","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359g","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J359h","J359","",10,44,"sideroxylon","Eucalyptus sideroxylon","2015-11-21","",-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam","0","J.Janes","Common","","","Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;","sider","mellio","melliodorae"
"J360a","J360","",5,45,"conica","Eucalyptus conica","2015-11-21","",-34.01205,148.12904,"WGS84","NSW","Orange, Old Forbes Rd.",322,"Granite","Fine sand w rock","0","J.Janes","Rare","","","Present","J360","E. microcarpa;Yellow paper daisy;Callitris sp;;;;;;","con","hetero","heterophloiae"
"J360b","J360","",5,45,"conica","Eucalyptus conica","2015-11-21","",-34.01205,148.12904,"WGS84","NSW","Orange, Old Forbes Rd.",322,"Granite","Fine sand w rock","0","J.Janes","Rare","","","Present","J360","E. microcarpa;Yellow paper daisy;Callitris sp;;;;;;","con","hetero","heterophloiae"
"J360c","J360","",5,45,"conica","Eucalyptus conica","2015-11-21","",-34.01205,148.12904,"WGS84","NSW","Orange, Old Forbes Rd.",322,"Granite","Fine sand w rock","0","J.Janes","Rare","","","Present","J360","E. microcarpa;Yellow paper daisy;Callitris sp;;;;;;","con","hetero","heterophloiae"
"J361a","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361b","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361c","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361d","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361e","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361f","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361g","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J361h","J361","",10,46,"albens","Eucalyptus albens","2015-11-22","",-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,"","","N","J.Janes","Common","","","Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","alb","bux","buxeales"
"J362a","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362b","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362c","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362d","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362e","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362f","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362g","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J362h","J362","",10,47,"sideroxylon","Eucalyptus sideroxylon","2015-11-22","",-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,"","","N","J.Janes","Common","","","Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;","sider","mellio","melliodorae"
"J363b","J363","",4,48,"microcarpa","Eucalyptus microcarpa","2015-11-22","",-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,"","","","J.Janes","Common","","","Present","J363","Acacia;callitris;Fringe lilly;E. conica;;;;;","mic","bux","buxeales"
"J363c","J363","",4,48,"microcarpa","Eucalyptus microcarpa","2015-11-22","",-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,"","","","J.Janes","Common","","","Present","J363","Acacia;callitris;Fringe lilly;E. conica;;;;;","mic","bux","buxeales"
"J364","J364","",NA,49,"conica","Eucalyptus conica","2015-11-22","",-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,"","","","J.Janes","Common","","","Present","J364","Acacia;callitris;Fringe lilly;E. microcarpa;;;;;","con","hetero","heterophloiae"
"J364 - Recollect","J364 - Recollect","",1,49,"conica","Eucalyptus conica","2016-11-30","Recollected but originals already in herbarium",-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,"","","","J.Janes, T.Collins","Common","","","Present","J364","Acacia;callitris;Fringe lilly;E. microcarpa;;;;;","con","hetero","heterophloiae"
"J365a","J365","",5,50,"melliodora","Eucalyptus melliodora","2015-11-22","",-33.31832,148.97163,"WGS84","NSW","Glenwood State Forest, Cargo Rd.",887,"Granite","clay-sand","E","J.Janes","Common","Present","","Present","J365","Pinus radiata;;;;;;;;","mel","mellio","melliodorae"
"J365b","J365","",5,50,"melliodora","Eucalyptus melliodora","2015-11-22","",-33.31832,148.97163,"WGS84","NSW","Glenwood State Forest, Cargo Rd.",887,"Granite","clay-sand","E","J.Janes","Common","Present","","Present","J365","Pinus radiata;;;;;;;;","mel","mellio","melliodorae"
"J365c","J365","",5,50,"melliodora","Eucalyptus melliodora","2015-11-22","",-33.31832,148.97163,"WGS84","NSW","Glenwood State Forest, Cargo Rd.",887,"Granite","clay-sand","E","J.Janes","Common","Present","","Present","J365","Pinus radiata;;;;;;;;","mel","mellio","melliodorae"
"J366a","J366","",5,51,"fibrosa","Eucalyptus fibrosa","2015-11-22","",-33.12436,150.01617,"WGS84","NSW","Gardens of Stone Natl Park, Glen Davis Rd.",732,"Granite","sandy rock","NE","J.Janes","Common","Present","","Present","J366","E. sideroxylon;Acacia;Dianella;E. stellulata;;;;;","fib","sider","siderophloiae"
"J366b","J366","",5,51,"fibrosa","Eucalyptus fibrosa","2015-11-22","",-33.12436,150.01617,"WGS84","NSW","Gardens of Stone Natl Park, Glen Davis Rd.",732,"Granite","sandy rock","NE","J.Janes","Common","Present","","Present","J366","E. sideroxylon;Acacia;Dianella;E. stellulata;;;;;","fib","sider","siderophloiae"
"J366c","J366","",5,51,"fibrosa","Eucalyptus fibrosa","2015-11-22","",-33.12436,150.01617,"WGS84","NSW","Gardens of Stone Natl Park, Glen Davis Rd.",732,"Granite","sandy rock","NE","J.Janes","Common","Present","","Present","J366","E. sideroxylon;Acacia;Dianella;E. stellulata;;;;;","fib","sider","siderophloiae"
"J367a","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367b","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367c","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367d","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367e","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367G","J367","",NA,NA,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367G","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367H","J367","",10,52,"sideroxylon","Eucalyptus sideroxylon","2015-12-15","",-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common","","Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sider","mellio","melliodorae"
"J367I","J367","",NA,53,"sideroxylonXmoluccana","Hybrid? Sider x moluc","2015-12-15","",-30.52474,151.15401,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",787,"Granite","sand-gravel","W","J.Janes","Rare","","Present","Present","J367I","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;","sidXmol","mellio","melliodorae"
"J368A","J368","",2,54,"caleyi","Eucalyptus caleyi","2015-12-15","",-30.57301,151.09172,"WGS84","NSW","Kingstwon-Retreat Rd, Kingstown",827,"Granite","sand-clay","W","J.Janes","Common (most on private land)","","","Present","J368","Roadside;;;;;;;;","cal","rhodox","rhodoxylon"
"J369b","J369","",5,55,"caleyi","Eucalyptus caleyi","2015-12-15","",-30.07144,151.09796,"WGS84","NSW","Thunderbolts Way, Bundarra",815,"Granite","sand-clay","W","J.Janes","Common","","","Present","J369","Roadside;;;;;;;;","cal","rhodox","rhodoxylon"
"J369c","J369","",5,55,"caleyi","Eucalyptus caleyi","2015-12-15","",-30.07144,151.09796,"WGS84","NSW","Thunderbolts Way, Bundarra",815,"Granite","sand-clay","W","J.Janes","Common","","","Present","J369","Roadside;;;;;;;;","cal","rhodox","rhodoxylon"
"J369A","J369","",NA,NA,"caleyi","Eucalyptus caleyi","2015-12-15","",-30.07144,151.09796,"WGS84","NSW","Thunderbolts Way, Bundarra",815,"Granite","sand-clay","W","J.Janes","Common","","","Present","J369A","Roadside;;;;;;;;","cal","rhodox","rhodoxylon"
"J370a","J370","",5,56,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.62925,151.87758,"WGS84","NSW","Bucketts Way, Stroud Road",24,"Granite","clay-loam","SW","J.Janes","Common","","","Present","J370","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J370b","J370","",5,56,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.62925,151.87758,"WGS84","NSW","Bucketts Way, Stroud Road",24,"Granite","clay-loam","SW","J.Janes","Common","","","Present","J370","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J370c","J370","",5,56,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.62925,151.87758,"WGS84","NSW","Bucketts Way, Stroud Road",24,"Granite","clay-loam","SW","J.Janes","Common","","","Present","J370","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J371a","J371","",5,57,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.23292,151.93147,"WGS84","NSW","Bucketts Way, Wards River",80,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J371","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J371b","J371","",5,57,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.23292,151.93147,"WGS84","NSW","Bucketts Way, Wards River",80,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J371","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J371c","J371","",5,57,"fibrosa","Eucalyptus fibrosa","2016-01-20","",-32.23292,151.93147,"WGS84","NSW","Bucketts Way, Wards River",80,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J371","Roadside;;;;;;;;","fib","sider","siderophloiae"
"J372a","J372","",5,58,"polyanthemos","Eucalyptus polyanthemos","2016-01-24","",-37.60536,146.64015,"","VIC","Licola, Tamboritha Rd",234,"Granite","sand-loam","NW","J.Janes","Common","Present","","Present","J372","Bayeria viscosa;Lepidosperma sp;Austrodanthonia sp;Mistletoe;;;;;","poly","hetero","heterophloiae"
